#SUBMITTED ID	FBID_KEY	NAME	SYMBOL
FBgn0001998	FBgn0001998	lethal (2) 36Ab	l(2)36Ab
FBgn0060966	FBgn0060966	lethal (3) S030901b	l(3)S030901b
FBgn0060935	FBgn0060935	lethal (3) S041316a	l(3)S041316a
FBgn0002187	FBgn0002187	lethal (3) 62Da	l(3)62Da
FBgn0263251	FBgn0263251	variable nurse cells	vnc
FBgn0003267	FBgn0003267	rough	ro
FBgn0085432	FBgn0085432	pangolin	pan
FBgn0024634	FBgn0024634	lethal (2) k13914	l(2)k13914
FBgn0285951	FBgn0285951	mitochondrial ribosomal protein S34	mRpS34
FBgn0017394	FBgn0017394	lethal (1) 10Bs	l(1)10Bs
FBgn0005728	FBgn0005728	lethal (1) TK203	l(1)TK203
FBgn0065200	FBgn0065200	lethal (2) SH2307	l(2)SH2307
FBgn0001612	FBgn0001612	Gamma-tubulin ring protein 91	Grip91
FBgn0001138	FBgn0001138	grain	grn
FBgn0065331	FBgn0065331	lethal (2) SH1882	l(2)SH1882
FBgn0015478	FBgn0015478	lethal (2) 45Bb	l(2)45Bb
FBgn0021935	FBgn0021935	lethal (2) k10914	l(2)k10914
FBgn0027504	FBgn0027504	back seat driver	bsd
FBgn0005232	FBgn0005232	lethal of Roberts 26	l(3)R26
FBgn0005746	FBgn0005746	lethal (1) TK238	l(1)TK238
FBgn0026320	FBgn0026320	Twin of m4	Tom
FBgn0011591	FBgn0011591	fringe	fng
FBgn0263278	FBgn0263278	Fic domain-containing protein	Fic
FBgn0017373	FBgn0017373	lethal (2) C103	l(2)C103
FBgn0002276	FBgn0002276	lethal (3) 73Aa	l(3)73Aa
FBgn0040115	FBgn0040115	lethal (2) 23Db	l(2)23Db
FBgn0022022	FBgn0022022	lethal (2) k09005	l(2)k09005
FBgn0038320	FBgn0038320	Cytoplasmic FMR1 interacting protein	Cyfip
FBgn0024538	FBgn0024538	lethal (3) L1820	l(3)L1820
FBgn0033929	FBgn0033929	Transcription factor B1	Tfb1
FBgn0000097	FBgn0000097	anterior open	aop
FBgn0260057	FBgn0260057	-	2L3937
FBgn0278604	FBgn0278604	dalmatian	dmt
FBgn0020824	FBgn0020824	lethal (3) 98Dc	l(3)98Dc
FBgn0013618	FBgn0013618	lethal (3) L5150	l(3)L5150
FBgn0061091	FBgn0061091	lethal (3) S011302	l(3)S011302
FBgn0065829	FBgn0065829	lethal (2) SH0354	l(2)SH0354
FBgn0265935	FBgn0265935	Coronin	coro
FBgn0011474	FBgn0011474	SET domain containing 8	Set8
FBgn0065413	FBgn0065413	lethal (2) SH1560	l(2)SH1560
FBgn0024885	FBgn0024885	lethal (2) 02438	l(2)02438
FBgn0029755	FBgn0029755	Something about silencing 10	Sas10
FBgn0086301	FBgn0086301	mace	mace
FBgn0000721	FBgn0000721	foraging	for
FBgn0087021	FBgn0087021	Spc25	Spc25
FBgn0004597	FBgn0004597	Cyclin C	CycC
FBgn0016847	FBgn0016847	lethal (1) N27	l(1)N27
FBgn0024635	FBgn0024635	lethal (2) k13825	l(2)k13825
FBgn0060397	FBgn0060397	lethal (3) S132214	l(3)S132214
FBgn0013469	FBgn0013469	klumpfuss	klu
FBgn0024517	FBgn0024517	lethal (3) j1B10	l(3)j1B10
FBgn0065267	FBgn0065267	lethal (2) SH2067	l(2)SH2067
FBgn0065675	FBgn0065675	lethal (2) SH0676	l(2)SH0676
FBgn0060548	FBgn0060548	lethal (3) S098516a	l(3)S098516a
FBgn0011452	FBgn0011452	lethal (3) neo8	l(3)neo8
FBgn0262432	FBgn0262432	mir-8 stem loop	mir-8
FBgn0260618	FBgn0260618	-	2L1682
FBgn0010247	FBgn0010247	Poly-(ADP-ribose) polymerase 1	Parp1
FBgn0065542	FBgn0065542	lethal (2) SH1058	l(2)SH1058
FBgn0026669	FBgn0026669	lethal (1) G0129	l(1)G0129
FBgn0061047	FBgn0061047	lethal (3) S023450	l(3)S023450
FBgn0014316	FBgn0014316	lethal (3) ry125a	l(3)ry125a
FBgn0028279	FBgn0028279	lethal (1) G0419	l(1)G0419
FBgn0028028	FBgn0028028	lethal (3) S103114	l(3)S103114
FBgn0275436	FBgn0275436	Phenylalanyl-tRNA synthetase, mitochondrial	PheRS-m
FBgn0262549	FBgn0262549	-	Mod(GMroX1)B
FBgn0026409	FBgn0026409	Mitochondrial phosphate carrier protein 2	Mpcp2
FBgn0021923	FBgn0021923	lethal (2) k11226	l(2)k11226
FBgn0065393	FBgn0065393	lethal (2) SH1625	l(2)SH1625
FBgn0060823	FBgn0060823	lethal (3) S052001	l(3)S052001
FBgn0260940	FBgn0260940	larsen	lsn
FBgn0002069	FBgn0002069	Aspartyl-tRNA synthetase	AspRS
FBgn0013470	FBgn0013470	lethal (1) 10P11	l(1)10P11
FBgn0003070	FBgn0003070	Pufdi	Pfd
FBgn0039972	FBgn0039972	Meiosis regulator and mRNA stability factor 1	Marf1
FBgn0028079	FBgn0028079	lethal (3) S086112	l(3)S086112
FBgn0261283	FBgn0261283	Sterol regulatory element binding protein	SREBP
FBgn0062577	FBgn0062577	Mod(var)E1060	Mod(var)E1060
FBgn0003118	FBgn0003118	pointed	pnt
FBgn0065296	FBgn0065296	lethal (2) SH1998	l(2)SH1998
FBgn0027173	FBgn0027173	lethal (2) 7-1	l(2)7-1
FBgn0028069	FBgn0028069	lethal (3) S090314	l(3)S090314
FBgn0260591	FBgn0260591	-	2L3298
FBgn0051472	FBgn0051472	sugarlethal	sgll
FBgn0067355	FBgn0067355	lethal (3) 95EFa	l(3)95EFa
FBgn0035464	FBgn0035464	Phosphatidylinositol glycan anchor biosynthesis class B	PIG-B
FBgn0028104	FBgn0028104	lethal (3) S071710	l(3)S071710
FBgn0065169	FBgn0065169	lethal (3) SH029	l(3)SH029
FBgn0036816	FBgn0036816	I'm not dead yet	Indy
FBgn0065808	FBgn0065808	lethal (2) SH0389	l(2)SH0389
FBgn0004694	FBgn0004694	Suppressor of variegation 2-2	Su(var)2-2
FBgn0001268	FBgn0001268	introverted	intro
FBgn0001420	FBgn0001420	lethal (1) 6Dd	l(1)6Dd
FBgn0024659	FBgn0024659	lethal (2) k07403	l(2)k07403
FBgn0066353	FBgn0066353	lethal (3) 99DEb	l(3)99DEb
FBgn0015460	FBgn0015460	lethal (2) 37CDe	l(2)37CDe
FBgn0025764	FBgn0025764	lethal (3) 89Df	l(3)89Df
FBgn0086384	FBgn0086384	Merlin	Mer
FBgn0004200	FBgn0004200	lethal (3) 84Db	l(3)84Db
FBgn0065749	FBgn0065749	lethal (2) SH0499	l(2)SH0499
FBgn0065594	FBgn0065594	lethal (2) SH0895	l(2)SH0895
FBgn0289556	FBgn0289556	bloated	blo
FBgn0021814	FBgn0021814	Vacuolar protein sorting 28	Vps28
FBgn0065946	FBgn0065946	lethal (2) SH0105	l(2)SH0105
FBgn0016631	FBgn0016631	Enhancer of glass 2G	E(gl)2G
FBgn0028260	FBgn0028260	lethal (3) 66Ea	l(3)66Ea
FBgn0004133	FBgn0004133	blown fuse	blow
FBgn0067644	FBgn0067644	sunny side up	sunny-side-up
FBgn0003300	FBgn0003300	runt	run
FBgn0001694	FBgn0001694	lethal (1) ESHS15	l(1)ESHS15
FBgn0016646	FBgn0016646	ER3-4	ER3-4
FBgn0020820	FBgn0020820	lethal (3) 98Dj	l(3)98Dj
FBgn0015446	FBgn0015446	lethal (1) 7Fg	l(1)7Fg
FBgn0020496	FBgn0020496	C-terminal Binding Protein	CtBP
FBgn0065321	FBgn0065321	lethal (2) SH1916	l(2)SH1916
FBgn0065350	FBgn0065350	lethal (2) SH1806	l(2)SH1806
FBgn0069310	FBgn0069310	X-28-2	X-28-2
FBgn0065854	FBgn0065854	lethal (2) SH0300	l(2)SH0300
FBgn0028606	FBgn0028606	lethal (2) W19	l(2)W19
FBgn0015493	FBgn0015493	lethal (3) 65ACc	l(3)65ACc
FBgn0002412	FBgn0002412	lethal (3) a	l(3)a
FBgn0043590	FBgn0043590	EK2-5	EK2-5
FBgn0040123	FBgn0040123	lethal (2) 23CDe	l(2)23CDe
FBgn0069451	FBgn0069451	E(br)160	E(br)160
FBgn0022176	FBgn0022176	lethal (2) k05416	l(2)k05416
FBgn0016920	FBgn0016920	no mechanoreceptor potential C	nompC
FBgn0022102	FBgn0022102	lethal (2) k07126	l(2)k07126
FBgn0065615	FBgn0065615	lethal (2) SH0822	l(2)SH0822
FBgn0060773	FBgn0060773	lethal (3) S061308	l(3)S061308
FBgn0070038	FBgn0070038	3R-64-33	3R-64-33
FBgn0287585	FBgn0287585	Phosphatidylserine synthase	Pss
FBgn0035147	FBgn0035147	UDP-galactose 4'-epimerase	Gale
FBgn0028294	FBgn0028294	lethal (1) G0392	l(1)G0392
FBgn0011763	FBgn0011763	DP transcription factor	Dp
FBgn0000140	FBgn0000140	abnormal spindle	asp
FBgn0001792	FBgn0001792	lethal (1) Mb22	l(1)Mb22
FBgn0031661	FBgn0031661	GDP-mannose 4,6-dehydratase	Gmd
FBgn0065478	FBgn0065478	lethal (2) SH1296	l(2)SH1296
FBgn0028094	FBgn0028094	lethal (3) S075101	l(3)S075101
FBgn0014045	FBgn0014045	Su(tor)2-187-1	Su(tor)2-187-1
FBgn0000253	FBgn0000253	Calmodulin	Cam
FBgn0065650	FBgn0065650	lethal (2) SH0734	l(2)SH0734
FBgn0060902	FBgn0060902	lethal (3) S043934b	l(3)S043934b
FBgn0060909	FBgn0060909	lethal (3) S043005a	l(3)S043005a
FBgn0003651	FBgn0003651	seven up	svp
FBgn0065879	FBgn0065879	lethal (2) SH0238	l(2)SH0238
FBgn0026702	FBgn0026702	POP1 ribonuclease P/MRP subunit	Pop1
FBgn0065667	FBgn0065667	lethal (2) SH0694	l(2)SH0694
FBgn0260090	FBgn0260090	-	2L3707
FBgn0026356	FBgn0026356	Su(SuRaf1)11	Su(SuRaf1)11
FBgn0034087	FBgn0034087	clueless	clu
FBgn0005260	FBgn0005260	lethal (3) SG80	l(3)SG80
FBgn0028234	FBgn0028234	lethal (3) S003405	l(3)S003405
FBgn0060517	FBgn0060517	lethal (3) S103705b	l(3)S103705b
FBgn0084640	FBgn0084640	Su(dpp)YE2	Su(dpp)YE2
FBgn0015992	FBgn0015992	lethal (2) k05422a	l(2)k05422a
FBgn0011372	FBgn0011372	lethal (3) j5A1	l(3)j5A1
FBgn0013474	FBgn0013474	lethal (1) 12P3	l(1)12P3
FBgn0000385	FBgn0000385	coatless	ctl
FBgn0028264	FBgn0028264	lethal (2) 46Ck	l(2)46Ck
FBgn0010594	FBgn0010594	lethal (2) 05315	l(2)05315
FBgn0013508	FBgn0013508	lethal (1) U3	l(1)U3
FBgn0060567	FBgn0060567	lethal (3) S096511	l(3)S096511
FBgn0028034	FBgn0028034	lethal (3) S101712	l(3)S101712
FBgn0065719	FBgn0065719	lethal (2) SH0573	l(2)SH0573
FBgn0027973	FBgn0027973	lethal (3) S141110	l(3)S141110
FBgn0065600	FBgn0065600	lethal (2) SH0870	l(2)SH0870
FBgn0065146	FBgn0065146	lethal (3) SH082	l(3)SH082
FBgn0032482	FBgn0032482	Phosphoethanolamine cytidylyltransferase	Pect
FBgn0065442	FBgn0065442	lethal (2) SH1454	l(2)SH1454
FBgn0005726	FBgn0005726	lethal (1) TK136	l(1)TK136
FBgn0015376	FBgn0015376	cutlet	cutlet
FBgn0001455	FBgn0001455	lethal (1) 7Di	l(1)7Di
FBgn0016973	FBgn0016973	toto	toto
FBgn0002221	FBgn0002221	lethal (3) 68Aa	l(3)68Aa
FBgn0065303	FBgn0065303	lethal (2) SH1977	l(2)SH1977
FBgn0065212	FBgn0065212	lethal (2) SH2259	l(2)SH2259
FBgn0060949	FBgn0060949	lethal (3) S037703	l(3)S037703
FBgn0065439	FBgn0065439	lethal (2) SH1464	l(2)SH1464
FBgn0062255	FBgn0062255	Suppressor of SD 2a-1	Su(Sd)2a-1
FBgn0030276	FBgn0030276	Dynein light intermediate chain	Dlic
FBgn0002522	FBgn0002522	labial	lab
FBgn0022094	FBgn0022094	lethal (2) k07237	l(2)k07237
FBgn0263909	FBgn0263909	-	l(3)B57
FBgn0011776	FBgn0011776	lethal (2) 25Eg	l(2)25Eg
FBgn0005267	FBgn0005267	lethal (3) SG87	l(3)SG87
FBgn0028200	FBgn0028200	lethal (3) S019203	l(3)S019203
FBgn0011480	FBgn0011480	lethal (3) neo47	l(3)neo47
FBgn0069237	FBgn0069237	gl(1)82-33	gl(1)82-33
FBgn0060811	FBgn0060811	lethal (3) S054515	l(3)S054515
FBgn0262871	FBgn0262871	lute	lute
FBgn0010786	FBgn0010786	Hydroxymethylbilane synthase	Hmbs
FBgn0263289	FBgn0263289	scribble	scrib
FBgn0011196	FBgn0011196	lethal (1) 302-11	l(1)302-11
FBgn0065819	FBgn0065819	lethal (2) SH0373	l(2)SH0373
FBgn0061492	FBgn0061492	logjam	loj
FBgn0014891	FBgn0014891	Wedge	Wedge
FBgn0003165	FBgn0003165	pumilio	pum
FBgn0001931	FBgn0001931	lethal (2) 25Ed	l(2)25Ed
FBgn0027603	FBgn0027603	Ulp1	Ulp1
FBgn0022731	FBgn0022731	lethal (2) GPMG-6	l(2)GPMG-6
FBgn0261984	FBgn0261984	Inositol-requiring enzyme-1	Ire1
FBgn0000888	FBgn0000888	female sterile (1) M86	fs(1)M86
FBgn0014189	FBgn0014189	Helicase at 25E	Hel25E
FBgn0065257	FBgn0065257	lethal (2) SH2103	l(2)SH2103
FBgn0065629	FBgn0065629	lethal (2) SH0788	l(2)SH0788
FBgn0065432	FBgn0065432	lethal (2) SH1489	l(2)SH1489
FBgn0069446	FBgn0069446	E(br)420	E(br)420
FBgn0016010	FBgn0016010	lethal (3) 63Fd	l(3)63Fd
FBgn0060617	FBgn0060617	lethal (3) S089303b	l(3)S089303b
FBgn0060527	FBgn0060527	lethal (3) S101715b	l(3)S101715b
FBgn0022013	FBgn0022013	lethal (2) k09104	l(2)k09104
FBgn0003660	FBgn0003660	Synaptobrevin	Syb
FBgn0260606	FBgn0260606	-	2L1540
FBgn0260088	FBgn0260088	-	2L0028
FBgn0005402	FBgn0005402	lethal (1) 10Bn	l(1)10Bn
FBgn0086422	FBgn0086422	lethal (3) CHf	l(3)CHf
FBgn0067873	FBgn0067873	Mod(Prat:bw)3-2	Mod(Prat:bw)3-2
FBgn0000547	FBgn0000547	echinoid	ed
FBgn0065284	FBgn0065284	lethal (2) SH2023	l(2)SH2023
FBgn0267383	FBgn0267383	Ubiquitin conjugating enzyme 87F	Ubc87F
FBgn0015961	FBgn0015961	lethal (2) 46Co	l(2)46Co
FBgn0065886	FBgn0065886	lethal (2) SH0227	l(2)SH0227
FBgn0003002	FBgn0003002	odd paired	opa
FBgn0024188	FBgn0024188	separation anxiety	san
FBgn0266411	FBgn0266411	similar	sima
FBgn0266671	FBgn0266671	Secretory 6	Sec6
FBgn0065378	FBgn0065378	lethal (2) SH1672	l(2)SH1672
FBgn0065897	FBgn0065897	lethal (2) SH0206	l(2)SH0206
FBgn0024227	FBgn0024227	aurora B	aurB
FBgn0025175	FBgn0025175	lethal (2) 38Da	l(2)38Da
FBgn0262067	FBgn0262067	-	EG7
FBgn0264695	FBgn0264695	Myosin heavy chain	Mhc
FBgn0065775	FBgn0065775	lethal (2) SH0454	l(2)SH0454
FBgn0041096	FBgn0041096	rolling pebbles	rols
FBgn0002359	FBgn0002359	lethal (3) 87Eg	l(3)87Eg
FBgn0001743	FBgn0001743	lethal (1) HM13	l(1)HM13
FBgn0061108	FBgn0061108	lethal (3) S007818b	l(3)S007818b
FBgn0000332	FBgn0000332	Comma	Cma
FBgn0061045	FBgn0061045	lethal (3) S023637a	l(3)S023637a
FBgn0020833	FBgn0020833	North Amherst, Mass	l(2)NA
FBgn0065812	FBgn0065812	lethal (2) SH0383	l(2)SH0383
FBgn0069079	FBgn0069079	stocherkahn	stoc
FBgn0022207	FBgn0022207	lethal (2) k04222b	l(2)k04222b
FBgn0019737	FBgn0019737	lethal (1) 91-4	l(1)91-4
FBgn0027499	FBgn0027499	windei	wde
FBgn0277422	FBgn0277422	-	l(3)psg19
FBgn0026213	FBgn0026213	lethal (3) S027714	l(3)S027714
FBgn0001507	FBgn0001507	lethal (1) 10Fa	l(1)10Fa
FBgn0022293	FBgn0022293	lethal (1) M95.1	l(1)M95.1
FBgn0015320	FBgn0015320	Ubiquitin conjugating enzyme 2	Ubc2
FBgn0041721	FBgn0041721	small nuclear RNA U12	snRNA:U12
FBgn0021949	FBgn0021949	lethal (2) k10411	l(2)k10411
FBgn0028551	FBgn0028551	3Cy(2)2	3Cy(2)2
FBgn0065766	FBgn0065766	lethal (2) SH0473	l(2)SH0473
FBgn0082620	FBgn0082620	S(CycE[JP])47S8	S(CycE[JP])47S8
FBgn0026657	FBgn0026657	lethal (2) 18E4	l(2)18E4
FBgn0267823	FBgn0267823	GDP-4-keto-6-deoxy-D-mannose 3,5-epimerase/4-reductase	Gmer
FBgn0039647	FBgn0039647	julius seizure	jus
FBgn0065328	FBgn0065328	lethal (2) SH1894	l(2)SH1894
FBgn0260945	FBgn0260945	Autophagy-related 1	Atg1
FBgn0261873	FBgn0261873	stardust	sdt
FBgn0013765	FBgn0013765	centrosomin	cnn
FBgn0021996	FBgn0021996	lethal (2) k09501	l(2)k09501
FBgn0026660	FBgn0026660	lethal (2) 12A9	l(2)12A9
FBgn0029038	FBgn0029038	lethal (2) I16	l(2)I16
FBgn0065315	FBgn0065315	lethal (2) SH1929	l(2)SH1929
FBgn0033402	FBgn0033402	Myd88	Myd88
FBgn0020238	FBgn0020238	14-3-3epsilon	14-3-3epsilon
FBgn0003892	FBgn0003892	patched	ptc
FBgn0020840	FBgn0020840	lethal (2) CA61	l(2)CA61
FBgn0028005	FBgn0028005	lethal (3) S116415	l(3)S116415
FBgn0065805	FBgn0065805	lethal (2) SH0396	l(2)SH0396
FBgn0003701	FBgn0003701	three rows	thr
FBgn0065151	FBgn0065151	lethal (3) SH066	l(3)SH066
FBgn0000463	FBgn0000463	Delta	Delta
FBgn0022069	FBgn0022069	Nnp-1	Nnp-1
FBgn0029113	FBgn0029113	Ubiquitin-like activating enzyme 2	Uba2
FBgn0004540	FBgn0004540	lethal (4) 102EFd	l(4)102EFd
FBgn0001408	FBgn0001408	lethal (1) 3Bc	l(1)3Bc
FBgn0005250	FBgn0005250	lethal of Roberts 340	l(3)R340
FBgn0026228	FBgn0026228	lethal (1) 16Fm	l(1)16Fm
FBgn0004545	FBgn0004545	lethal (4) 102CDp	l(4)102CDp
FBgn0066356	FBgn0066356	lethal (3) 128	l(3)128
FBgn0003968	FBgn0003968	varied outspread	vao
FBgn0017361	FBgn0017361	lethal (3) C106	l(3)C106
FBgn0021944	FBgn0021944	Coproporphyrinogen oxidase	Coprox
FBgn0028250	FBgn0028250	lethal (3) 91Ce	l(3)91Ce
FBgn0000492	FBgn0000492	Drop	Dr
FBgn0011335	FBgn0011335	versatile	vers
FBgn0010048	FBgn0010048	Hirsute	Hirsute
FBgn0065657	FBgn0065657	lethal (2) SH0719	l(2)SH0719
FBgn0022322	FBgn0022322	lethal (1) B23.2	l(1)B23.2
FBgn0019782	FBgn0019782	lethal (1) 24	l(1)24
FBgn0069084	FBgn0069084	schraube	sbe
FBgn0033554	FBgn0033554	Lsm10	Lsm10
FBgn0002031	FBgn0002031	Prohibitin 1	Phb1
FBgn0004811	FBgn0004811	female sterile (2) ltoPP43	fs(2)ltoPP43
FBgn0004069	FBgn0004069	female sterile (2) maternal effect lethal 3	fs(2)mel3
FBgn0037834	FBgn0037834	Arginine methyltransferase 1	Art1
FBgn0261799	FBgn0261799	doublesex cognate 73A	dsx-c73A
FBgn0260639	FBgn0260639	gamma-Tubulin at 23C	gammaTub23C
FBgn0001485	FBgn0001485	lethal (1) 10Ae	l(1)10Ae
FBgn0260585	FBgn0260585	-	2L2870
FBgn0002428	FBgn0002428	lethal (3) F34	l(3)F34
FBgn0020058	FBgn0020058	E(w[a])706	E(w[a])706
FBgn0262716	FBgn0262716	Actin-related protein 3	Arp3
FBgn0001148	FBgn0001148	gooseberry	gsb
FBgn0065717	FBgn0065717	lethal (2) SH0577	l(2)SH0577
FBgn0060634	FBgn0060634	lethal (3) S085005b	l(3)S085005b
FBgn0003475	FBgn0003475	spire	spir
FBgn0263598	FBgn0263598	Vacuolar H[+] ATPase 68 kDa subunit 2	Vha68-2
FBgn0063423	FBgn0063423	lethal (2) 45Ar	l(2)45Ar
FBgn0001796	FBgn0001796	lethal (1) Mb38	l(1)Mb38
FBgn0022197	FBgn0022197	lethal (2) k04810	l(2)k04810
FBgn0003268	FBgn0003268	rough deal	rod
FBgn0001689	FBgn0001689	lethal (1) ESHS10	l(1)ESHS10
FBgn0060317	FBgn0060317	lethal (3) S147406a	l(3)S147406a
FBgn0010121	FBgn0010121	lethal (1) 8Ab	l(1)8Ab
FBgn0250843	FBgn0250843	Proteasome alpha6 subunit	Prosalpha6
FBgn0004517	FBgn0004517	lethal (4) 102ABd	l(4)102ABd
FBgn0005756	FBgn0005756	lethal (1) TK313	l(1)TK313
FBgn0002154	FBgn0002154	lethal (2) meander	l(2)me
FBgn0011033	FBgn0011033	lethal (3) s2681	l(3)s2681
FBgn0011191	FBgn0011191	lethal (1) 296-19	l(1)296-19
FBgn0028287	FBgn0028287	lethal (1) G0406	l(1)G0406
FBgn0005239	FBgn0005239	lethal of Roberts 73	l(3)R73
FBgn0086300	FBgn0086300	lengthy	lent
FBgn0022121	FBgn0022121	lethal (2) k06612	l(2)k06612
FBgn0002385	FBgn0002385	lethal (3) 93Da	l(3)93Da
FBgn0028115	FBgn0028115	lethal (3) S064301	l(3)S064301
FBgn0060945	FBgn0060945	lethal (3) S038305	l(3)S038305
FBgn0024273	FBgn0024273	WASp	WASp
FBgn0001489	FBgn0001489	lethal (1) 10Ai	l(1)10Ai
FBgn0004656	FBgn0004656	female sterile (1) homeotic	fs(1)h
FBgn0259735	FBgn0259735	miles to go	mtgo
FBgn0033901	FBgn0033901	O-fucosyltransferase 1	O-fut1
FBgn0001997	FBgn0001997	lethal (2) 36Aa	l(2)36Aa
FBgn0263898	FBgn0263898	-	A44
FBgn0014308	FBgn0014308	lethal (3) neo64	l(3)neo64
FBgn0046845	FBgn0046845	immune response deficient 21	ird21
FBgn0041118	FBgn0041118	lethal (2) k077	l(2)k077
FBgn0065199	FBgn0065199	lethal (2) SH2312	l(2)SH2312
FBgn0003680	FBgn0003680	trapped	ted
FBgn0001758	FBgn0001758	lethal (1) M8	l(1)M8
FBgn0065264	FBgn0065264	lethal (2) SH2077	l(2)SH2077
FBgn0261808	FBgn0261808	curled	cu
FBgn0061076	FBgn0061076	lethal (3) S015102b	l(3)S015102b
FBgn0027306	FBgn0027306	lethal (1) G0116	l(1)G0116
FBgn0010097	FBgn0010097	gamma-Tubulin at 37C	gammaTub37C
FBgn0000167	FBgn0000167	branch	bch
FBgn0021779	FBgn0021779	lethal (3) 95Ca	l(3)95Ca
FBgn0003415	FBgn0003415	skuld	skd
FBgn0263773	FBgn0263773	fledgling of Klp38B	fok
FBgn0086655	FBgn0086655	jing	jing
FBgn0028253	FBgn0028253	lethal (3) 84Ch	l(3)84Ch
FBgn0001521	FBgn0001521	lethal (1) 11Ae	l(1)11Ae
FBgn0001719	FBgn0001719	lethal (1) ESHS40	l(1)ESHS40
FBgn0060595	FBgn0060595	lethal (3) S092016b	l(3)S092016b
FBgn0267365	FBgn0267365	lethal (2) SH0834	l(2)SH0834
FBgn0016007	FBgn0016007	lethal (3) 63Fa	l(3)63Fa
FBgn0021823	FBgn0021823	lethal (2) k16204	l(2)k16204
FBgn0025750	FBgn0025750	lethal (3) 93Dm	l(3)93Dm
FBgn0026722	FBgn0026722	drosha	drosha
FBgn0060653	FBgn0060653	lethal (3) S083207	l(3)S083207
FBgn0001805	FBgn0001805	lethal (1) Mc35	l(1)Mc35
FBgn0003016	FBgn0003016	outspread	osp
FBgn0013563	FBgn0013563	Peroxin 1	Pex1
FBgn0069218	FBgn0069218	gl(3R)60-38	gl(3R)60-38
FBgn0283657	FBgn0283657	Tousled-like kinase	Tlk
FBgn0060555	FBgn0060555	lethal (3) S097408	l(3)S097408
FBgn0065120	FBgn0065120	lethal (3) SH149	l(3)SH149
FBgn0028269	FBgn0028269	lethal (1) G0437	l(1)G0437
FBgn0065680	FBgn0065680	lethal (2) SH0669	l(2)SH0669
FBgn0034408	FBgn0034408	serrano	sano
FBgn0027500	FBgn0027500	spindle defective 2	spd-2
FBgn0069303	FBgn0069303	X-87-21	X-87-21
FBgn0263886	FBgn0263886	-	l(3)C26
FBgn0014343	FBgn0014343	mirror	mirr
FBgn0260056	FBgn0260056	-	2L3918
FBgn0061133	FBgn0061133	lethal (3) S001917	l(3)S001917
FBgn0014070	FBgn0014070	Su(tor)3-91	Su(tor)3-91
FBgn0061092	FBgn0061092	lethal (3) S011130b	l(3)S011130b
FBgn0028592	FBgn0028592	lethal (3) 00421	l(3)00421
FBgn0060340	FBgn0060340	lethal (3) S144201b	l(3)S144201b
FBgn0010558	FBgn0010558	lethal (2) 03845	l(2)03845
FBgn0065161	FBgn0065161	lethal (3) SH043	l(3)SH043
FBgn0069229	FBgn0069229	gl(2L)343-11	gl(2L)343-11
FBgn0265356	FBgn0265356	thin	tn
FBgn0035627	FBgn0035627	Separase	Sse
FBgn0067762	FBgn0067762	lethal (1) E-81	l(1)E-81
FBgn0288833	FBgn0288833	Replication protein A3	RPA3
FBgn0001670	FBgn0001670	lethal (1) from Eugene Nonautonomous 6	l(1)EN6
FBgn0000320	FBgn0000320	eyes absent	eya
FBgn0024631	FBgn0024631	lethal (2) k14316	l(2)k14316
FBgn0010556	FBgn0010556	lethal (2) 03788	l(2)03788
FBgn0004197	FBgn0004197	Serrate	Ser
FBgn0061168	FBgn0061168	lethal (1) 17Cc	l(1)17Cc
FBgn0053556	FBgn0053556	formin 3	form3
FBgn0065921	FBgn0065921	lethal (2) SH0154	l(2)SH0154
FBgn0028193	FBgn0028193	lethal (3) S022564	l(3)S022564
FBgn0067652	FBgn0067652	sd-3	sd-3
FBgn0002661	FBgn0002661	maternal effect cellularisation defect J	mat(2)cell-J
FBgn0015600	FBgn0015600	toucan	toc
FBgn0001565	FBgn0001565	DEAD-box helicase 56	Ddx56
FBgn0000576	FBgn0000576	empty spiracles	ems
FBgn0022203	FBgn0022203	lethal (2) k04512	l(2)k04512
FBgn0027992	FBgn0027992	lethal (3) S126705	l(3)S126705
FBgn0001595	FBgn0001595	lethal (1) carot12	l(1)carot12
FBgn0001417	FBgn0001417	lethal (1) 6Da	l(1)6Da
FBgn0028018	FBgn0028018	lethal (3) S104913b	l(3)S104913b
FBgn0261353	FBgn0261353	Coiled-coil domain containing 56	Ccdc56
FBgn0022298	FBgn0022298	lethal (1) M123.2	l(1)M123.2
FBgn0262699	FBgn0262699	fizzy-related	fzr
FBgn0001324	FBgn0001324	kohtalo	kto
FBgn0040294	FBgn0040294	Plenty of SH3s	POSH
FBgn0065572	FBgn0065572	lethal (2) SH0959	l(2)SH0959
FBgn0015386	FBgn0015386	en::ftz	en::ftz
FBgn0011754	FBgn0011754	Phosphorylase kinase gamma	PhKgamma
FBgn0021965	FBgn0021965	lethal (2) k10105	l(2)k10105
FBgn0040182	FBgn0040182	lethal (1) G0279	l(1)G0279
FBgn0040109	FBgn0040109	lethal (3) tk21	l(3)tk21
FBgn0060639	FBgn0060639	lethal (3) S084305b	l(3)S084305b
FBgn0002466	FBgn0002466	sticky	sti
FBgn0063414	FBgn0063414	lethal (3) 3450-I	l(3)3450-I
FBgn0263891	FBgn0263891	-	l(3)F58
FBgn0028119	FBgn0028119	lethal (3) S061207	l(3)S061207
FBgn0021851	FBgn0021851	lethal (2) k14602	l(2)k14602
